ground,year,score
Headingley,1988,11
Headingley,1988,5
Headingley,1988,8
Headingley,1988,19
Headingley,1988,3
Headingley,1988,0
Headingley,1988,2
Headingley,1988,25
Headingley,1988,40
Headingley,1989,16
Headingley,1989,136
Headingley,1989,9
Headingley,1989,66
Headingley,1989,79
Headingley,1989,177
Headingley,1989,16
Headingley,1989,71
Headingley,1989,10
Headingley,1989,13
Headingley,1989,37
Headingley,1989,80
Headingley,1989,125
Headingley,1989,26
Headingley,1989,66
Headingley,1989,6
Headingley,1989,36
Headingley,1989,15
Headingley,1989,1
Headingley,1989,2
Headingley,1989,6
Headingley,1989,60
Headingley,1989,43
Headingley,1989,60
Headingley,1989,40
Headingley,1989,68
Headingley,1989,7
Headingley,1989,34
Headingley,1989,4
Headingley,1989,34
Headingley,1989,0
Headingley,1989,0
Headingley,1989,8
Headingley,1989,2
Headingley,1989,21
Headingley,1989,1
Headingley,1991,34
Headingley,1991,2
Headingley,1991,6
Headingley,1991,11
Headingley,1991,27
Headingley,1991,54
Headingley,1991,5
Headingley,1991,16
Headingley,1991,15
Headingley,1991,2
Headingley,1991,5
Headingley,1991,38
Headingley,1991,7
Headingley,1991,29
Headingley,1991,0
Headingley,1991,73
Headingley,1991,6
Headingley,1991,6
Headingley,1991,0
Headingley,1991,0
Headingley,1991,3
Headingley,1991,5
Headingley,1991,154
Headingley,1991,6
Headingley,1991,6
Headingley,1991,0
Headingley,1991,27
Headingley,1991,0
Headingley,1991,4
Headingley,1991,27
Headingley,1991,3
Headingley,1991,0
Headingley,1991,4
Headingley,1991,0
Headingley,1991,19
Headingley,1991,68
Headingley,1991,5
Headingley,1991,3
Headingley,1991,3
Headingley,1991,33
Headingley,1991,1
Headingley,1991,14
Headingley,1991,9
Headingley,1991,0
Headingley,1992,23
Headingley,1992,17
Headingley,1992,7
Headingley,1992,6
Headingley,1992,82
Headingley,1992,5
Headingley,1992,12
Headingley,1992,2
Headingley,1992,6
Headingley,1992,11
Headingley,1992,0
Headingley,1992,135
Headingley,1992,76
Headingley,1992,42
Headingley,1992,8
Headingley,1992,18
Headingley,1992,0
Headingley,1992,1
Headingley,1992,0
Headingley,1992,0
Headingley,1992,1
Headingley,1992,0
Headingley,1992,1
Headingley,1992,63
Headingley,1992,11
Headingley,1992,4
Headingley,1992,84
Headingley,1992,19
Headingley,1992,17
Headingley,1992,3
Headingley,1992,0
Headingley,1992,3
Headingley,1992,0
Headingley,1992,37
Headingley,1992,5
Headingley,1992,0
Headingley,1992,31
Headingley,1992,2
Headingley,1992,12
Headingley,1993,67
Headingley,1993,27
Headingley,1993,107
Headingley,1993,52
Headingley,1993,200
Headingley,1993,157
Headingley,1993,0
Headingley,1993,55
Headingley,1993,23
Headingley,1993,5
Headingley,1993,59
Headingley,1993,0
Headingley,1993,15
Headingley,1993,9
Headingley,1993,12
Headingley,1993,0
Headingley,1993,0
Headingley,1993,25
Headingley,1993,63
Headingley,1993,35
Headingley,1993,78
Headingley,1993,26
Headingley,1993,13
Headingley,1993,18
Headingley,1993,12
Headingley,1993,0
Headingley,1993,11
Headingley,1993,4
Headingley,1994,23
Headingley,1994,99
Headingley,1994,25
Headingley,1994,72
Headingley,1994,89
Headingley,1994,38
Headingley,1994,65
Headingley,1994,15
Headingley,1994,27
Headingley,1994,6
Headingley,1994,9
Headingley,1994,7
Headingley,1994,48
Headingley,1994,0
Headingley,1994,25
Headingley,1994,104
Headingley,1994,46
Headingley,1994,78
Headingley,1994,62
Headingley,1994,13
Headingley,1994,27
Headingley,1994,27
Headingley,1994,17
Headingley,1994,110
Headingley,1994,73
Headingley,1994,36
Headingley,1994,0
Headingley,1994,12
Headingley,1994,65
Headingley,1994,13
Headingley,1994,7
Headingley,1994,8
Headingley,1995,16
Headingley,1995,81
Headingley,1995,18
Headingley,1995,20
Headingley,1995,2
Headingley,1995,4
Headingley,1995,23
Headingley,1995,0
Headingley,1995,2
Headingley,1995,17
Headingley,1995,0
Headingley,1995,0
Headingley,1995,69
Headingley,1995,53
Headingley,1995,58
Headingley,1995,42
Headingley,1995,0
Headingley,1995,20
Headingley,1995,5
Headingley,1995,15
Headingley,1995,4
Headingley,1995,0
Headingley,1995,6
Headingley,1995,17
Headingley,1995,27
Headingley,1995,61
Headingley,1995,4
Headingley,1995,18
Headingley,1995,1
Headingley,1995,29
Headingley,1995,19
Headingley,1995,10
Headingley,1995,5
Headingley,1995,73
Headingley,1995,2
Headingley,1995,48
Headingley,1996,1
Headingley,1996,35
Headingley,1996,141
Headingley,1996,2
Headingley,1996,55
Headingley,1996,51
Headingley,1996,7
Headingley,1996,105
Headingley,1996,20
Headingley,1996,7
Headingley,1996,0
Headingley,1996,12
Headingley,1996,170
Headingley,1996,48
Headingley,1996,16
Headingley,1996,53
Headingley,1996,113
Headingley,1996,9
Headingley,1996,9
Headingley,1996,26
Headingley,1996,4
Headingley,1996,9
Headingley,1996,22
Headingley,1996,2
Headingley,1996,52
Headingley,1996,65
Headingley,1996,6
Headingley,1996,26
Headingley,1996,7
Headingley,1996,30
Headingley,1996,6
Headingley,1997,24
Headingley,1997,41
Headingley,1997,7
Headingley,1997,26
Headingley,1997,22
Headingley,1997,15
Headingley,1997,2
Headingley,1997,8
Headingley,1997,6
Headingley,1997,0
Headingley,1997,0
Headingley,1997,0
Headingley,1997,199
Headingley,1997,1
Headingley,1997,8
Headingley,1997,4
Headingley,1997,127
Headingley,1997,31
Headingley,1997,0
Headingley,1997,54
Headingley,1997,3
Headingley,1997,20
Headingley,1997,19
Headingley,1997,2
Headingley,1997,16
Headingley,1997,105
Headingley,1997,15
Headingley,1997,72
Headingley,1997,4
Headingley,1997,3
Headingley,1997,5
Headingley,1997,0
Headingley,1997,4
Headingley,1998,116
Headingley,1998,16
Headingley,1998,9
Headingley,1998,15
Headingley,1998,21
Headingley,1998,2
Headingley,1998,0
Headingley,1998,24
Headingley,1998,0
Headingley,1998,2
Headingley,1998,4
Headingley,1998,6
Headingley,1998,21
Headingley,1998,40
Headingley,1998,27
Headingley,1998,57
Headingley,1998,32
Headingley,1998,7
Headingley,1998,31
Headingley,1998,6
Headingley,1998,0
Headingley,1998,4
Headingley,1998,37
Headingley,1998,1
Headingley,1998,94
Headingley,1998,35
Headingley,1998,25
Headingley,1998,4
Headingley,1998,1
Headingley,1998,0
Headingley,1998,10
Headingley,1998,5
Headingley,1998,1
Headingley,1998,3
Headingley,1998,6
Headingley,1998,3
Headingley,1998,0
Headingley,1998,0
Headingley,1998,85
Headingley,1998,54
Headingley,1998,28
Headingley,1998,4
Headingley,1998,4
Headingley,1998,0
Headingley,2000,8
Headingley,2000,22
Headingley,2000,16
Headingley,2000,4
Headingley,2000,2
Headingley,2000,59
Headingley,2000,35
Headingley,2000,7
Headingley,2000,1
Headingley,2000,6
Headingley,2000,1
Headingley,2000,6
Headingley,2000,1
Headingley,2000,22
Headingley,2000,46
Headingley,2000,5
Headingley,2000,76
Headingley,2000,6
Headingley,2000,59
Headingley,2000,0
Headingley,2000,11
Headingley,2000,2
Headingley,2000,12
Headingley,2000,0
Headingley,2000,0
Headingley,2000,2
Headingley,2000,19
Headingley,2000,17
Headingley,2000,1
Headingley,2000,0
Headingley,2000,0
Headingley,2000,0
Headingley,2000,3
Headingley,2001,21
Headingley,2001,15
Headingley,2001,144
Headingley,2001,72
Headingley,2001,118
Headingley,2001,15
Headingley,2001,19
Headingley,2001,0
Headingley,2001,0
Headingley,2001,5
Headingley,2001,8
Headingley,2001,22
Headingley,2001,37
Headingley,2001,47
Headingley,2001,46
Headingley,2001,40
Headingley,2001,14
Headingley,2001,76
Headingley,2001,2
Headingley,2001,5
Headingley,2001,8
Headingley,2001,0
Headingley,2001,35
Headingley,2001,16
Headingley,2001,72
Headingley,2001,24
Headingley,2001,6
Headingley,2001,0
Headingley,2001,8
Headingley,2001,10
Headingley,2001,173
Headingley,2001,55
Headingley,2001,32
Headingley,2001,4
Headingley,2002,68
Headingley,2002,8
Headingley,2002,148
Headingley,2002,193
Headingley,2002,128
Headingley,2002,6
Headingley,2002,2
Headingley,2002,7
Headingley,2002,18
Headingley,2002,30
Headingley,2002,61
Headingley,2002,16
Headingley,2002,25
Headingley,2002,13
Headingley,2002,78
Headingley,2002,0
Headingley,2002,1
Headingley,2002,25
Headingley,2002,1
Headingley,2002,0
Headingley,2002,34
Headingley,2002,15
Headingley,2002,42
Headingley,2002,110
Headingley,2002,12
Headingley,2002,47
Headingley,2002,0
Headingley,2002,21
Headingley,2002,10
Headingley,2002,3
Headingley,2002,1
Headingley,2003,2
Headingley,2003,0
Headingley,2003,130
Headingley,2003,6
Headingley,2003,4
Headingley,2003,55
Headingley,2003,16
Headingley,2003,0
Headingley,2003,59
Headingley,2003,32
Headingley,2003,9
Headingley,2003,59
Headingley,2003,15
Headingley,2003,77
Headingley,2003,42
Headingley,2003,0
Headingley,2003,15
Headingley,2003,55
Headingley,2003,4
Headingley,2003,1
Headingley,2003,1
Headingley,2003,0
Headingley,2003,14
Headingley,2003,2
Headingley,2003,60
Headingley,2003,41
Headingley,2003,38
Headingley,2003,10
Headingley,2003,39
Headingley,2003,99
Headingley,2003,7
Headingley,2003,8
Headingley,2003,8
Headingley,2003,4
Headingley,2003,21
Headingley,2003,61
Headingley,2003,6
Headingley,2003,7
Headingley,2003,7
Headingley,2003,50
Headingley,2003,15
Headingley,2003,9
Headingley,2003,11
Headingley,2003,0
Headingley,2004,13
Headingley,2004,86
Headingley,2004,97
Headingley,2004,2
Headingley,2004,21
Headingley,2004,39
Headingley,2004,41
Headingley,2004,54
Headingley,2004,35
Headingley,2004,0
Headingley,2004,0
Headingley,2004,132
Headingley,2004,62
Headingley,2004,4
Headingley,2004,13
Headingley,2004,34
Headingley,2004,94
Headingley,2004,100
Headingley,2004,21
Headingley,2004,4
Headingley,2004,0
Headingley,2004,0
Headingley,2004,40
Headingley,2004,11
Headingley,2004,20
Headingley,2004,8
Headingley,2004,19
Headingley,2004,7
Headingley,2004,36
Headingley,2004,10
Headingley,2004,0
Headingley,2004,0
Headingley,2004,30
Headingley,2004,10
Headingley,2004,5
Headingley,2006,28
Headingley,2006,36
Headingley,2006,23
Headingley,2006,135
Headingley,2006,31
Headingley,2006,119
Headingley,2006,38
Headingley,2006,0
Headingley,2006,34
Headingley,2006,36
Headingley,2006,5
Headingley,2006,20
Headingley,2006,7
Headingley,2006,173
Headingley,2006,192
Headingley,2006,26
Headingley,2006,0
Headingley,2006,20
Headingley,2006,19
Headingley,2006,13
Headingley,2006,7
Headingley,2006,29
Headingley,2006,58
Headingley,2006,116
Headingley,2006,21
Headingley,2006,16
Headingley,2006,25
Headingley,2006,4
Headingley,2006,55
Headingley,2006,2
Headingley,2006,8
Headingley,2006,4
Headingley,2006,5
Headingley,2006,16
Headingley,2006,11
Headingley,2006,41
Headingley,2006,8
Headingley,2006,11
Headingley,2006,0
Headingley,2006,37
Headingley,2006,0
Headingley,2006,17
Headingley,2006,0
Headingley,2006,0
Headingley,2007,15
Headingley,2007,42
Headingley,2007,103
Headingley,2007,226
Headingley,2007,29
Headingley,2007,5
Headingley,2007,75
Headingley,2007,44
Headingley,2007,11
Headingley,2007,5
Headingley,2007,26
Headingley,2007,13
Headingley,2007,5
Headingley,2007,23
Headingley,2007,6
Headingley,2007,8
Headingley,2007,23
Headingley,2007,3
Headingley,2007,13
Headingley,2007,9
Headingley,2007,0
Headingley,2007,16
Headingley,2007,1
Headingley,2007,25
Headingley,2007,52
Headingley,2007,5
Headingley,2007,0
Headingley,2007,0
Headingley,2008,27
Headingley,2008,18
Headingley,2008,0
Headingley,2008,45
Headingley,2008,31
Headingley,2008,12
Headingley,2008,17
Headingley,2008,17
Headingley,2008,11
Headingley,2008,0
Headingley,2008,8
Headingley,2008,15
Headingley,2008,44
Headingley,2008,38
Headingley,2008,4
Headingley,2008,149
Headingley,2008,174
Headingley,2008,34
Headingley,2008,0
Headingley,2008,24
Headingley,2008,10
Headingley,2008,1
Headingley,2008,0
Headingley,2008,60
Headingley,2008,21
Headingley,2008,34
Headingley,2008,13
Headingley,2008,4
Headingley,2008,36
Headingley,2008,38
Headingley,2008,67
Headingley,2008,10
Headingley,2008,13
Headingley,2008,3
Headingley,2008,6
Headingley,2009,3
Headingley,2009,30
Headingley,2009,1
Headingley,2009,8
Headingley,2009,0
Headingley,2009,37
Headingley,2009,3
Headingley,2009,0
Headingley,2009,0
Headingley,2009,3
Headingley,2009,0
Headingley,2009,51
Headingley,2009,0
Headingley,2009,78
Headingley,2009,10
Headingley,2009,93
Headingley,2009,110
Headingley,2009,14
Headingley,2009,27
Headingley,2009,0
Headingley,2009,32
Headingley,2009,0
Headingley,2009,32
Headingley,2009,30
Headingley,2009,0
Headingley,2009,3
Headingley,2009,4
Headingley,2009,4
Headingley,2009,22
Headingley,2009,61
Headingley,2009,62
Headingley,2009,19
Headingley,2009,0
Headingley,2010,5
Headingley,2010,13
Headingley,2010,6
Headingley,2010,3
Headingley,2010,5
Headingley,2010,16
Headingley,2010,17
Headingley,2010,10
Headingley,2010,0
Headingley,2010,3
Headingley,2010,2
Headingley,2010,43
Headingley,2010,45
Headingley,2010,30
Headingley,2010,25
Headingley,2010,21
Headingley,2010,26
Headingley,2010,15
Headingley,2010,0
Headingley,2010,0
Headingley,2010,15
Headingley,2010,9
Headingley,2010,24
Headingley,2010,11
Headingley,2010,66
Headingley,2010,77
Headingley,2010,8
Headingley,2010,0
Headingley,2010,33
Headingley,2010,77
Headingley,2010,12
Headingley,2010,17
Headingley,2010,0
Headingley,2010,67
Headingley,2010,13
Headingley,2010,51
Headingley,2010,0
Headingley,2010,8
Headingley,2010,10
Headingley,2010,13
Headingley,2010,5
Headingley,2010,1
Headingley,2012,182
Headingley,2012,52
Headingley,2012,9
Headingley,2012,19
Headingley,2012,47
Headingley,2012,0
Headingley,2012,19
Headingley,2012,48
Headingley,2012,13
Headingley,2012,19
Headingley,2012,0
Headingley,2012,37
Headingley,2012,24
Headingley,2012,35
Headingley,2012,149
Headingley,2012,11
Headingley,2012,34
Headingley,2012,68
Headingley,2012,9
Headingley,2012,1
Headingley,2012,8
Headingley,2012,0
Headingley,2012,69
Headingley,2012,52
Headingley,2012,28
Headingley,2012,44
Headingley,2012,27
Headingley,2012,0
Headingley,2012,6
Headingley,2012,16
Headingley,2012,3
Headingley,2012,10
Headingley,2012,12
Headingley,2012,46
Headingley,2012,22
Headingley,2012,30
Headingley,2012,7
Headingley,2012,3
Headingley,2013,34
Headingley,2013,1
Headingley,2013,28
Headingley,2013,30
Headingley,2013,104
Headingley,2013,64
Headingley,2013,39
Headingley,2013,0
Headingley,2013,26
Headingley,2013,6
Headingley,2013,0
Headingley,2013,28
Headingley,2013,27
Headingley,2013,13
Headingley,2013,6
Headingley,2013,2
Headingley,2013,1
Headingley,2013,20
Headingley,2013,19
Headingley,2013,1
Headingley,2013,27
Headingley,2013,24
Headingley,2013,130
Headingley,2013,7
Headingley,2013,76
Headingley,2013,6
Headingley,2013,28
Headingley,2013,26
Headingley,2013,4
Headingley,2013,5
Headingley,2013,42
Headingley,2013,3
Headingley,2013,70
Headingley,2013,25
Headingley,2013,3
Headingley,2013,1
Headingley,2013,38
Headingley,2013,19
Headingley,2013,0
Headingley,2013,0
Headingley,2014,28
Headingley,2014,13
Headingley,2014,79
Headingley,2014,22
Headingley,2014,0
Headingley,2014,26
Headingley,2014,45
Headingley,2014,0
Headingley,2014,14
Headingley,2014,0
Headingley,2014,13
Headingley,2014,17
Headingley,2014,127
Headingley,2014,74
Headingley,2014,64
Headingley,2014,13
Headingley,2014,2
Headingley,2014,27
Headingley,2014,17
Headingley,2014,4
Headingley,2014,2
Headingley,2014,0
Headingley,2014,45
Headingley,2014,13
Headingley,2014,55
Headingley,2014,79
Headingley,2014,0
Headingley,2014,160
Headingley,2014,7
Headingley,2014,0
Headingley,2014,48
Headingley,2014,20
Headingley,2014,0
Headingley,2014,24
Headingley,2014,16
Headingley,2014,0
Headingley,2014,8
Headingley,2014,31
Headingley,2014,0
Headingley,2014,108
Headingley,2014,10
Headingley,2014,21
Headingley,2014,0
Headingley,2014,0
Headingley,2015,0
Headingley,2015,84
Headingley,2015,0
Headingley,2015,20
Headingley,2015,41
Headingley,2015,14
Headingley,2015,88
Headingley,2015,41
Headingley,2015,1
Headingley,2015,27
Headingley,2015,15
Headingley,2015,107
Headingley,2015,75
Headingley,2015,29
Headingley,2015,12
Headingley,2015,1
Headingley,2015,6
Headingley,2015,10
Headingley,2015,1
Headingley,2015,46
Headingley,2015,19
Headingley,2015,10
Headingley,2015,3
Headingley,2015,70
Headingley,2015,6
Headingley,2015,48
Headingley,2015,55
Headingley,2015,120
Headingley,2015,31
Headingley,2015,58
Headingley,2015,40
Headingley,2015,12
Headingley,2015,24
Headingley,2015,56
Headingley,2015,6
Headingley,2015,1
Headingley,2015,0
Headingley,2015,29
Headingley,2015,73
Headingley,2015,2
Headingley,2015,23
Headingley,2015,17
Headingley,2015,8
Headingley,2016,16
Headingley,2016,86
Headingley,2016,0
Headingley,2016,0
Headingley,2016,9
Headingley,2016,12
Headingley,2016,140
Headingley,2016,0
Headingley,2016,2
Headingley,2016,17
Headingley,2016,1
Headingley,2016,0
Headingley,2016,11
Headingley,2016,0
Headingley,2016,15
Headingley,2016,34
Headingley,2016,22
Headingley,2016,0
Headingley,2016,1
Headingley,2016,2
Headingley,2016,1
Headingley,2016,0
Headingley,2016,7
Headingley,2016,14
Headingley,2016,53
Headingley,2016,8
Headingley,2016,5
Headingley,2016,16
Headingley,2016,4
Headingley,2016,4
Headingley,2016,0
Headingley,2016,2
Headingley,2016,0
Headingley,2017,11
Headingley,2017,19
Headingley,2017,3
Headingley,2017,59
Headingley,2017,8
Headingley,2017,100
Headingley,2017,2
Headingley,2017,22
Headingley,2017,23
Headingley,2017,0
Headingley,2017,0
Headingley,2017,134
Headingley,2017,5
Headingley,2017,1
Headingley,2017,3
Headingley,2017,147
Headingley,2017,5
Headingley,2017,49
Headingley,2017,0
Headingley,2017,43
Headingley,2017,6
Headingley,2017,10
Headingley,2017,23
Headingley,2017,52
Headingley,2017,8
Headingley,2017,72
Headingley,2017,61
Headingley,2017,58
Headingley,2017,18
Headingley,2017,84
Headingley,2017,61
Headingley,2017,14
Headingley,2017,95
Headingley,2017,23
Headingley,2017,0
Headingley,2017,118
Headingley,2017,30
Headingley,2017,41
Headingley,2017,0
Headingley,2018,2
Headingley,2018,0
Headingley,2018,28
Headingley,2018,27
Headingley,2018,4
Headingley,2018,14
Headingley,2018,56
Headingley,2018,0
Headingley,2018,13
Headingley,2018,24
Headingley,2018,1
Headingley,2018,46
Headingley,2018,29
Headingley,2018,45
Headingley,2018,49
Headingley,2018,28
Headingley,2018,21
Headingley,2018,80
Headingley,2018,17
Headingley,2018,20
Headingley,2018,2
Headingley,2018,5
Headingley,2018,11
Headingley,2018,34
Headingley,2018,8
Headingley,2018,5
Headingley,2018,33
Headingley,2018,8
Headingley,2018,4
Headingley,2018,3
Headingley,2018,7
Headingley,2018,9
Headingley,2018,1
Headingley,2019,61
Headingley,2019,8
Headingley,2019,8
Headingley,2019,74
Headingley,2019,0
Headingley,2019,0
Headingley,2019,11
Headingley,2019,2
Headingley,2019,0
Headingley,2019,1
Headingley,2019,1
Headingley,2019,9
Headingley,2019,9
Headingley,2019,0
Headingley,2019,12
Headingley,2019,8
Headingley,2019,4
Headingley,2019,5
Headingley,2019,5
Headingley,2019,7
Headingley,2019,4
Headingley,2019,1
Headingley,2019,19
Headingley,2019,0
Headingley,2019,23
Headingley,2019,80
Headingley,2019,25
Headingley,2019,33
Headingley,2019,0
Headingley,2019,20
Headingley,2019,6
Headingley,2019,9
Headingley,2019,4
Headingley,2019,7
Headingley,2019,8
Headingley,2019,77
Headingley,2019,50
Headingley,2019,135
Headingley,2019,36
Headingley,2019,1
Headingley,2019,1
Headingley,2019,15
Headingley,2019,0
Headingley,2019,1
Headingley,2021,19
Headingley,2021,0
Headingley,2021,1
Headingley,2021,7
Headingley,2021,18
Headingley,2021,2
Headingley,2021,4
Headingley,2021,0
Headingley,2021,8
Headingley,2021,0
Headingley,2021,3
Headingley,2021,61
Headingley,2021,68
Headingley,2021,70
Headingley,2021,121
Headingley,2021,29
Headingley,2021,7
Headingley,2021,8
Headingley,2021,15
Headingley,2021,32
Headingley,2021,0
Headingley,2021,0
Headingley,2021,59
Headingley,2021,8
Headingley,2021,91
Headingley,2021,55
Headingley,2021,10
Headingley,2021,1
Headingley,2021,30
Headingley,2021,6
Headingley,2021,2
Headingley,2021,1
Headingley,2021,0
Headingley,2022,0
Headingley,2022,20
Headingley,2022,31
Headingley,2022,26
Headingley,2022,19
Headingley,2022,109
Headingley,2022,55
Headingley,2022,13
Headingley,2022,33
Headingley,2022,4
Headingley,2022,0
Headingley,2022,4
Headingley,2022,6
Headingley,2022,5
Headingley,2022,5
Headingley,2022,162
Headingley,2022,18
Headingley,2022,0
Headingley,2022,97
Headingley,2022,42
Headingley,2022,1
Headingley,2022,8
Headingley,2022,76
Headingley,2022,8
Headingley,2022,48
Headingley,2022,11
Headingley,2022,7
Headingley,2022,56
Headingley,2022,88
Headingley,2022,9
Headingley,2022,2
Headingley,2022,0
Headingley,2022,4
Headingley,2022,9
Headingley,2022,25
Headingley,2022,82
Headingley,2022,86
Headingley,2022,71
Headingley,2023,4
Headingley,2023,13
Headingley,2023,21
Headingley,2023,22
Headingley,2023,39
Headingley,2023,118
Headingley,2023,8
Headingley,2023,2
Headingley,2023,0
Headingley,2023,13
Headingley,2023,0
Headingley,2023,33
Headingley,2023,2
Headingley,2023,3
Headingley,2023,19
Headingley,2023,12
Headingley,2023,80
Headingley,2023,21
Headingley,2023,10
Headingley,2023,24
Headingley,2023,7
Headingley,2023,5
Headingley,2023,43
Headingley,2023,1
Headingley,2023,33
Headingley,2023,2
Headingley,2023,77
Headingley,2023,28
Headingley,2023,5
Headingley,2023,16
Headingley,2023,1
Headingley,2023,11
Headingley,2023,0
Headingley,2023,44
Headingley,2023,23
Headingley,2023,5
Headingley,2023,21
Headingley,2023,75
Headingley,2023,13
Headingley,2023,5
Headingley,2023,32
Headingley,2023,16
Headingley,2025,101
Headingley,2025,42
Headingley,2025,0
Headingley,2025,147
Headingley,2025,134
Headingley,2025,0
Headingley,2025,11
Headingley,2025,1
Headingley,2025,0
Headingley,2025,3
Headingley,2025,1
Headingley,2025,4
Headingley,2025,62
Headingley,2025,106
Headingley,2025,28
Headingley,2025,99
Headingley,2025,20
Headingley,2025,40
Headingley,2025,38
Headingley,2025,22
Headingley,2025,11
Headingley,2025,1
Headingley,2025,4
Headingley,2025,137
Headingley,2025,30
Headingley,2025,8
Headingley,2025,118
Headingley,2025,20
Headingley,2025,25
Headingley,2025,4
Headingley,2025,0
Headingley,2025,0
Headingley,2025,0
Headingley,2025,65
Headingley,2025,149
Headingley,2025,8
Headingley,2025,53
Headingley,2025,0
Headingley,2025,33
Headingley,2025,44
Eden Gardens,1934,29
Eden Gardens,1934,47
Eden Gardens,1934,8
Eden Gardens,1934,70
Eden Gardens,1934,61
Eden Gardens,1934,40
Eden Gardens,1934,5
Eden Gardens,1934,13
Eden Gardens,1934,40
Eden Gardens,1934,55
Eden Gardens,1934,10
Eden Gardens,1934,2
Eden Gardens,1934,59
Eden Gardens,1934,39
Eden Gardens,1934,5
Eden Gardens,1934,0
Eden Gardens,1934,54
Eden Gardens,1934,9
Eden Gardens,1934,36
Eden Gardens,1934,10
Eden Gardens,1934,11
Eden Gardens,1934,2
Eden Gardens,1934,43
Eden Gardens,1934,18
Eden Gardens,1934,0
Eden Gardens,1934,38
Eden Gardens,1934,9
Eden Gardens,1934,17
Eden Gardens,1934,57
Eden Gardens,1934,15
Eden Gardens,1934,18
Eden Gardens,1934,7
Eden Gardens,1934,0
Eden Gardens,1934,2
Eden Gardens,1934,0
Eden Gardens,1934,3
Eden Gardens,1934,2
Eden Gardens,1948,15
Eden Gardens,1948,0
Eden Gardens,1948,54
Eden Gardens,1948,162
Eden Gardens,1948,26
Eden Gardens,1948,11
Eden Gardens,1948,39
Eden Gardens,1948,23
Eden Gardens,1948,23
Eden Gardens,1948,2
Eden Gardens,1948,6
Eden Gardens,1948,54
Eden Gardens,1948,1
Eden Gardens,1948,80
Eden Gardens,1948,59
Eden Gardens,1948,3
Eden Gardens,1948,29
Eden Gardens,1948,31
Eden Gardens,1948,0
Eden Gardens,1948,1
Eden Gardens,1948,0
Eden Gardens,1948,0
Eden Gardens,1948,34
Eden Gardens,1948,9
Eden Gardens,1948,6
Eden Gardens,1948,101
Eden Gardens,1948,9
Eden Gardens,1948,108
Eden Gardens,1948,29
Eden Gardens,1948,22
Eden Gardens,1948,2
Eden Gardens,1948,5
Eden Gardens,1948,106
Eden Gardens,1948,25
Eden Gardens,1948,87
Eden Gardens,1948,58
Eden Gardens,1948,34
Eden Gardens,1951,13
Eden Gardens,1951,71
Eden Gardens,1951,24
Eden Gardens,1951,68
Eden Gardens,1951,3
Eden Gardens,1951,55
Eden Gardens,1951,23
Eden Gardens,1951,1
Eden Gardens,1951,38
Eden Gardens,1951,24
Eden Gardens,1951,5
Eden Gardens,1951,42
Eden Gardens,1951,59
Eden Gardens,1951,10
Eden Gardens,1951,2
Eden Gardens,1951,0
Eden Gardens,1951,115
Eden Gardens,1951,48
Eden Gardens,1951,19
Eden Gardens,1951,26
Eden Gardens,1951,0
Eden Gardens,1951,7
Eden Gardens,1951,22
Eden Gardens,1951,92
Eden Gardens,1951,21
Eden Gardens,1951,2
Eden Gardens,1951,0
Eden Gardens,1951,69
Eden Gardens,1951,20
Eden Gardens,1951,31
Eden Gardens,1951,71
Eden Gardens,1952,55
Eden Gardens,1952,56
Eden Gardens,1952,29
Eden Gardens,1952,57
Eden Gardens,1952,7
Eden Gardens,1952,17
Eden Gardens,1952,9
Eden Gardens,1952,5
Eden Gardens,1952,6
Eden Gardens,1952,5
Eden Gardens,1952,4
Eden Gardens,1952,29
Eden Gardens,1952,21
Eden Gardens,1952,35
Eden Gardens,1952,29
Eden Gardens,1952,22
Eden Gardens,1952,57
Eden Gardens,1952,11
Eden Gardens,1952,110
Eden Gardens,1952,25
Eden Gardens,1952,13
Eden Gardens,1952,20
Eden Gardens,1952,47
Eden Gardens,1952,12
Eden Gardens,1952,97
Eden Gardens,1952,13
Eden Gardens,1952,1
Eden Gardens,1952,8
Eden Gardens,1952,3
Eden Gardens,1952,28
Eden Gardens,1952,5
Eden Gardens,1952,8
Eden Gardens,1952,20
Eden Gardens,1955,25
Eden Gardens,1955,6
Eden Gardens,1955,28
Eden Gardens,1955,1
Eden Gardens,1955,1
Eden Gardens,1955,1
Eden Gardens,1955,39
Eden Gardens,1955,0
Eden Gardens,1955,13
Eden Gardens,1955,3
Eden Gardens,1955,4
Eden Gardens,1955,8
Eden Gardens,1955,25
Eden Gardens,1955,91
Eden Gardens,1955,120
Eden Gardens,1955,6
Eden Gardens,1955,23
Eden Gardens,1955,25
Eden Gardens,1955,5
Eden Gardens,1955,18
Eden Gardens,1955,1
Eden Gardens,1955,1
Eden Gardens,1955,17
Eden Gardens,1955,61
Eden Gardens,1955,100
Eden Gardens,1955,90
Eden Gardens,1955,15
Eden Gardens,1955,106
Eden Gardens,1955,4
Eden Gardens,1955,17
Eden Gardens,1955,1
Eden Gardens,1955,7
Eden Gardens,1955,5
Eden Gardens,1955,0
Eden Gardens,1955,29
Eden Gardens,1955,5
Eden Gardens,1955,1
Eden Gardens,1955,21
Eden Gardens,1955,4
Eden Gardens,1956,3
Eden Gardens,1956,10
Eden Gardens,1956,7
Eden Gardens,1956,36
Eden Gardens,1956,58
Eden Gardens,1956,5
Eden Gardens,1956,24
Eden Gardens,1956,8
